,id,applicants,dcp-borough,dcp-femafloodzonea,dcp-projectname,dcp-projectbrief,dcp-ceqrnumber,dcp-publicstatus,dcp-noticeddate,ulurpnumbers,polygon,BBL,Latitude,Longitude,BuiltFAR,ResidFAR,CommFAR,FacilFAR,ZoneMap,OwnerName,ZipCode,Block,LotArea,BldgArea,LandUse
497,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100022,40.7342976,-74.0015768,1.74,2.43,0,4.8,12a,TENTH & WAVERLY LLC,10014,610,1454,2537,02
498,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100023,40.7342509,-74.0015624,2.44,2.43,0,4.8,12a,180 WAVERLY PLACE LLC,10014,610,1454,3542,01
499,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100024,40.7342043,-74.001548,2.32,2.43,0,4.8,12a,"1776 WAVERLY, LLC",10014,610,1454,3374,02
500,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100025,40.7341576,-74.0015407,2.12,2.43,0,4.8,12a,"1776 WAVERLY, LLC",10014,610,1453,3077,02
501,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100026,40.7341109,-74.0015191,1.42,2.43,0,4.8,12a,LOFFREDO LIMITED PARTNERSHIP,10014,610,1716,2442,04
502,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100027,40.7339984,-74.0013712,5.01,2.43,0,4.8,12a,33 CHRISTOPHER CORP,10014,610,1596,8000,04
503,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100028,40.7339847,-74.0014722,4.42,2.43,0,4.8,12a,NEW YORK PROPERTY HOLDING CORPORATION,10014,610,2400,10608,04
504,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100030,40.7339682,-74.0015876,4.35,2.43,0,4.8,12a,VILLAGE REALTY LLC,10014,610,2400,10434,04
505,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100041,40.7341603,-74.0010753,3.95,2.43,0,4.8,12a,"EMGE 2, INC.",10014,610,1600,6325,04
506,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100042,40.7343113,-74.0011727,4.45,2.43,0,4.8,12a,"JONIS-181 WAVERLY PLACE, LLC",10014,610,4809,21420,04
507,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100044,40.7343333,-74.0010392,3.88,2.43,0,4.8,12c,"SCHAPIRO, JOEL",10014,610,2404,9320,02
508,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100045,40.734347,-74.0009454,3.97,2.43,0,4.8,12c,146 WEST 10TH LLC,10014,610,2404,9540,02
509,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100046,40.7343607,-74.0008588,3.83,2.43,0,4.8,12c,DECA,10014,610,2403,9215,02
510,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100048,40.7343937,-74.0006387,3.98,2.43,0,4.8,12c,138 140 VILLAGE OWNERS CORP,10014,610,4960,19725,02
511,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100051,40.7344321,-74.0003572,2.28,3.44,2,6.5,12c,FIRE DEPARTMENT OF NEW YORK,10014,610,2200,5020,08
512,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100052,40.7345117,-74.0003067,3.69,3.44,2,6.5,12c,10TH ST. WEST VILLAGE LLC,10014,610,667,2464,04
513,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100055,40.7343909,-74.0001371,4.23,3.44,2,6.5,12c,BLDG OCEANSIDE LLC,10014,610,2210,9344,04
514,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100056,40.734347,-74.0000794,1.0,3.44,2,6.5,12c,JERICHO EMPIRE LLC,10014,610,1500,1500,05
515,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100060,40.7341933,-74.0000253,12.7,3.44,2,6.5,12c,CARMINE LIMITED,10014,610,8060,102354,04
516,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100064,40.7341905,-74.0002778,3.9,2.43,0,4.8,12c,BCD CHRISTOPHER LLC,10014,610,3465,13500,04
517,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100066,40.7341357,-74.0005449,2.3,2.43,0,4.8,12c,"13-15 CHRISTOPHER STREET, LLC",10014,610,3600,8280,04
518,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006100068,40.7341219,-74.0006495,1.4,2.43,0,4.8,12c,"JOHNSON, PETER  J",10014,610,1800,2520,01
